Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
06/04/2020 11:31:46;CAB PWK (BCA VA DR PURWAKARTA CABANG);3836500;A002011027;C002041041
06/04/2020 11:32:46;CAB KXT (BCA VA DR KLATEN CABANG);9429000;A002011027;C002041036
06/04/2020 11:34:53;CAB PLM (BCA VA DR PALEMBANG CABANG);4004600;A002011027;C001041036
06/04/2020 11:35:33;CAB SRG (BCA VA DR SEMARANG CABANG);5570820;A002011027;C001041014
06/04/2020 11:37:43;CAB BDO (BCA VA DR CIMAHI AGEN 01);3353000;A002011027;C001041012
06/04/2020 11:38:39;CAB DPS (BCA VA DR DENPASAR CABANG);689000;A002011027;C001041017
06/04/2020 11:40:05;CAB BSI (BCA VA DR CIRACAS AGEN);1467500;A002011027;C002041035
06/04/2020 11:40:21;CAB BSI (BCA VA DR BINTARA AGEN);7005600;A002011027;C002041035
06/04/2020 11:41:39;CAB SRG (BCA VA DR PUSPONJOLO AGEN);454925;A002011027;C001041014
06/04/2020 11:42:19;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);2439650;A002011027;C002041035
06/04/2020 11:42:34;CAB PWL (BCA VA DR CILACAP COUNTER);45000;A002011027;C001041024
06/04/2020 11:43:54;CAB BSI (BCA VA DR HARAPAN INDAH AGEN);58000;A002011027;C002041035
06/04/2020 11:44:00;CAB BDO (BCA VA DR PASAR BARU AGEN);4607000;A002011027;C001041012
06/04/2020 11:46:29;CAB TMA (BCA VA DR TASIKMALAYA CABANG);12271000;A002011027;C002041030
06/04/2020 11:46:53;CAB MES (BCA VA DR MEDAN CABANG);305332;A002011027;C002041038
06/04/2020 11:47:52;CAB TAN (BCA VA DR TANAH TINGGI AGEN);2467600;A002011027;C001041021
06/04/2020 11:49:15;CAB TGE (BCA VA DR TEGAL CABANG);7167000;A002011027;C001041031
06/04/2020 11:50:13;CAB TGE (BCA VA DR SLAWI COUNTER);440000;A002011027;C001041031
06/04/2020 11:51:05;CAB PKL (BCA VA DR BATANG COUNTER);645500;A002011027;C001041026
06/04/2020 11:52:16;CAB PKL (BCA VA DR PEKALONGAN CABANG);13449320;A002011027;C001041026
06/04/2020 11:52:20;CAB TAN (BCA VA DR BATU CEPER AGEN);456000;A002011027;C001041021
06/04/2020 11:52:21;CAB PKU (BCA VA DR PEKANBARU CABANG);10668000;A002011027;C002041040
06/04/2020 11:52:46;CAB SUB (BCA VA DR KLAMPIS AGEN);2476439;A002011027;C001041016
06/04/2020 11:55:27;CAB DPS (BCA VA DR DENPASAR CABANG);11682000;A002011027;C001041017
06/04/2020 11:58:16;CAB CBN (BCA VA DR KUNINGAN COUNTER);944000;A002011027;C001041013
06/04/2020 11:58:59;CAB CBN (BCA VA DR SAMPORA AGEN);31000;A002011027;C001041013
06/04/2020 11:59:31;CAB CBN (BCA VA DR PLERED COUNTER);1090000;A002011027;C001041013
06/04/2020 11:59:57;CAB JKT (BCA VA DR LUBANG BUAYA AGEN);4980460;A002011027;C001041011
06/04/2020 12:00:10;CAB CBN (BCA VA DR CIREBON CABANG);14900800;A002011027;C001041013
06/04/2020 12:00:52;CAB KWS (BCA VA DR KUDUS COUNTER);3529000;A002011027;C001041025
06/04/2020 12:05:31;CAB KWS (BCA VA DR LUKMONOHADI AGEN);2869155;A002011027;C001041025
06/04/2020 12:06:15;CAB XOJ (BCA VA DR BAMBE AGEN);585823;A002011027;C002041049
06/04/2020 12:07:17;CAB SKM (BCA VA DR SUKABUMI CABANG);242000;A002011027;C001041023
06/04/2020 12:08:49;CAB SUB (BCA VA DR KEDUNG COWEK I);422568;A002011027;C001041016
06/04/2020 12:10:40;CAB TAN (BCA VA DR PAMULANG AGEN);3232586;A002011027;C001041021
06/04/2020 12:11:33;CAB SUB (BCA VA DR SURABAYA CABANG);10003542;A002011027;C001041016
06/04/2020 12:12:15;CAB MLG (BCA VA DR MALANG CABANG);547500;A002011027;C001041015
06/04/2020 12:12:20;CAB SUB (BCA VA DR KEDUNG COWEK I);395250;A002011027;C001041016
06/04/2020 12:14:46;CAB TAN (BCA VA DR PAMULANG AGEN);3790820;A002011027;C001041021
06/04/2020 12:15:52;CAB BSI (BCA VA DR DUTA HARAPAN AGEN);148500;A002011027;C002041035
06/04/2020 12:19:16;CAB BSI (BCA VA DR BETOS AGEN);43500;A002011027;C002041035
06/04/2020 12:19:46;CAB BSI (BCA VA DR BETOS AGEN);136000;A002011027;C002041035
06/04/2020 12:22:38;CAB PWL (BCA VA DR PURWOKERTO CABANG);7947000;A002011027;C001041024
06/04/2020 12:23:43;CAB SUB (BCA VA DR PANDEGILING COUNTER);1100000;A002011027;C001041016
06/04/2020 12:23:57;CAB JKT (BCA VA DR DAKOTA JAKARTA);29761000;A002011027;C001041011
06/04/2020 12:25:01;CAB XOJ (BCA VA DR BAMBE AGEN);35805;A002011027;C002041049
06/04/2020 12:25:25;CAB BDO (BCA VA DR RANCA EKEK AGEN);2097200;A002011027;C001041012
06/04/2020 12:28:39;CAB MGL (BCA VA DR MUNGKID AGEN);1512800;A002011027;C001041032
06/04/2020 12:29:16;CAB BSI (BCA VA DR CIGANJUR AGEN);7732000;A002011027;C002041035
06/04/2020 12:29:55;CAB BWW (BCA VA DR BANYUWANGI CABANG);2689000;A002011027;C002041029
06/04/2020 12:35:31;CAB PKL (BCA VA DR COMAL AGEN);251875;A002011027;C001041026
06/04/2020 12:38:42;CAB PKL (BCA VA DR PEKALONGAN CABANG);735000;A002011027;C001041026
06/04/2020 12:39:37;CAB PKL (BCA VA DR PEKALONGAN CABANG);1447000;A002011027;C001041026
06/04/2020 12:40:23;CAB SUB (BCA VA DR SURABAYA CABANG);48000;A002011027;C001041016
06/04/2020 12:42:08;CAB SUB (BCA VA DR PANDEGILING COUNTER);397000;A002011027;C001041016
06/04/2020 12:42:08;CAB XOJ (BCA VA DR COUNTER LEBO);9231350;A002011027;C002041049
06/04/2020 12:42:20;CAB BRG (BCA VA DR PARUNG AGEN);895358;A002011027;C001041020
06/04/2020 12:42:54;CAB BRG (BCA VA DR PARUNG AGEN);126713;A002011027;C001041020
06/04/2020 12:44:19;CAB TAN (BCA VA DR TANGERANG COUNTER);12777500;A002011027;C001041021
06/04/2020 12:44:22;CAB SRG (BCA VA DR SEMARANG CABANG);1000000;A002011027;C001041014
06/04/2020 12:44:56;CAB TAN (BCA VA DR TANGERANG COUNTER);4189500;A002011027;C001041021
06/04/2020 12:45:32;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);3832000;A002011027;C001041021
06/04/2020 12:52:26;CAB MLG (BCA VA DR MALANG CABANG);9163000;A002011027;C001041015
06/04/2020 12:52:42;CAB MLG (BCA VA DR MALANG CABANG);8643000;A002011027;C001041015
06/04/2020 12:54:36;CAB MGL (BCA VA DR MAGELANG CABANG);3279000;A002011027;C001041032
06/04/2020 12:54:41;CAB DPS (BCA VA DR DENPASAR CABANG);1100000;A002011027;C001041017
06/04/2020 12:54:48;CAB PKL (BCA VA DR PEKALONGAN AGEN);9887375;A002011027;C001041026
06/04/2020 13:00:04;CAB CJR (BCA VA DR CIANJUR CABANG);5542000;A002011027;C002041043
06/04/2020 13:01:13;CAB BRG (BCA VA DR BOGOR CABANG);4944000;A002011027;C001041020
06/04/2020 13:03:27;CAB MOK (BCA VA DR MOJOKERTO AGEN I);604000;A002011027;C002041051
06/04/2020 13:05:02;CAB DPS (BCA VA DR DENPASAR COUNTER);373000;A002011027;C001041017
06/04/2020 13:05:44;CAB MOK (BCA VA DR MOJOKERTO CABANG);12417000;A002011027;C002041051
06/04/2020 13:05:50;CAB KXT (BCA VA DR KLATEN AGEN);40000;A002011027;C002041036
06/04/2020 13:10:50;CAB MES (BCA VA DR MEDAN CABANG);2739000;A002011027;C002041038
06/04/2020 13:12:28;CAB JBG (BCA VA DR JOMBANG CABANG);3601150;A002011027;C001041022
06/04/2020 13:12:31;CAB TAN (BCA VA DR TANGERANG CABANG);1232500;A002011027;C001041021
06/04/2020 13:14:01;CAB BSI (BCA VA DR BEKASI CABANG);188500;A002011027;C002041035
06/04/2020 13:15:38;CAB DPS (BCA VA DR DENPASAR CABANG);150000;A002011027;C001041017
06/04/2020 13:17:24;CAB BDO (BCA VA DR MARGAASIH AGEN);279500;A002011027;C001041012
06/04/2020 13:18:58;CAB JKT (BCA VA DR CONDET AGEN);4243250;A002011027;C001041011
06/04/2020 13:19:01;CAB JBE (BCA VA DR JEMBER CABANG);12180200;A002011027;C001041027
06/04/2020 13:20:44;CAB TAN (BCA VA DR TANGERANG CABANG);417000;A002011027;C001041021
06/04/2020 13:21:47;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);140000;A002011027;C001041018
06/04/2020 13:23:01;CAB PSM (BCA VA DR PASURUAN COUNTER);2351000;A002011027;C001041028
06/04/2020 13:24:20;CAB PSM (BCA VA DR PASURUAN CABANG);3443200;A002011027;C001041028
06/04/2020 13:27:13;CAB XOJ (BCA VA DR SIDOARJO CABANG);1379200;A002011027;C002041049
06/04/2020 13:29:44;CAB SKM (BCA VA DR SUKABUMI CABANG);80000;A002011027;C001041023
06/04/2020 13:30:24;CAB XOJ (BCA VA DR COUNTER LEBO);376250;A002011027;C002041049
06/04/2020 13:37:42;CAB MOK (BCA VA DR MOJOKERTO CABANG);220000;A002011027;C002041051
06/04/2020 13:38:44;CAB SUB (BCA VA DR WIYUNG AGEN);12293361;A002011027;C001041016
06/04/2020 13:39:39;CAB BSI (BCA VA DR ELLI SUKMAJAYA AGEN);2026000;A002011027;C002041035
06/04/2020 13:42:49;CAB DPS (BCA VA DR DENPASAR CABANG);44000;A002011027;C001041017
06/04/2020 13:43:47;CAB MGL (BCA VA DR SECANG AGEN);416175;A002011027;C001041032
06/04/2020 13:45:41;CAB SST (BCA VA DR SALATIGA CABANG);13873000;A002011027;C001041019
06/04/2020 13:47:38;CAB SUB (BCA VA DR PANDEGILING COUNTER);78000;A002011027;C001041016
06/04/2020 13:49:09;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);18094050;A002011027;C001041018
06/04/2020 13:49:43;CAB TKG (BCA VA DR LAMPUNG CABANG);8775584;A002011027;C002041034
06/04/2020 13:53:00;CAB JKT (BCA VA DR JELAMBAR CONTER);1265000;A002011027;C001041011
06/04/2020 13:54:46;CAB BSI (BCA VA DR CILEUNGSI AGEN);5150300;A002011027;C002041035
06/04/2020 13:57:42;CAB JKT (BCA VA DR KEDOYA AGEN);5115450;A002011027;C001041011
06/04/2020 14:00:20;CAB JKT (BCA VA DR THAMRIN CITY AGEN);812782;A002011027;C001041011
06/04/2020 14:04:29;CAB TAN (BCA VA DR TANGERANG COUNTER);166000;A002011027;C001041021
06/04/2020 14:05:28;CAB SUB (BCA VA DR SURABAYA CABANG);1287000;A002011027;C001041016
06/04/2020 14:06:20;CAB KRW (BCA VA DR KARAWANG CABANG);1749000;A002011027;C002041061
06/04/2020 14:06:41;CAB SUB (BCA VA DR PCI COUNTER);32000;A002011027;C001041016
06/04/2020 14:12:00;CAB TAN (BCA VA DR CIPONDOH AGEN);3530500;A002011027;C001041021
06/04/2020 14:21:17;CAB XOJ (BCA VA DR COUNTER DRIYOREJO);408000;A002011027;C002041049
06/04/2020 14:22:51;CAB BSI (BCA VA DR CILEUNGSI AGEN);530700;A002011027;C002041035
06/04/2020 14:23:37;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);168000;A002011027;C001041018
06/04/2020 14:26:00;CAB SUB (BCA VA DR PCI COUNTER);70000;A002011027;C001041016
06/04/2020 14:26:05;CAB SUB (BCA VA DR SIDOTOPO COUNTER);140000;A002011027;C001041016
06/04/2020 14:26:56;CAB MLG (BCA VA DR MALANG CABANG);273600;A002011027;C001041015
06/04/2020 14:32:01;CAB XOJ (BCA VA DR COUNTER DRIYOREJO);394000;A002011027;C002041049
06/04/2020 14:32:59;CAB SUB (BCA VA DR PANDEGILING COUNTER);171000;A002011027;C001041016
06/04/2020 14:33:06;CAB BSI (BCA VA DR BEKASI CABANG);152000;A002011027;C002041035
06/04/2020 14:33:47;CAB BSI (BCA VA DR BEKASI CABANG);690000;A002011027;C002041035
06/04/2020 14:34:59;CAB JKT (BCA VA DR LODAN AGEN);3014868;A002011027;C001041011
06/04/2020 14:36:19;CAB JKT (BCA VA DR RAWA DOMBA COUNTER);95000;A002011027;C001041011
06/04/2020 14:36:59;CAB BSI (BCA VA DR CIBUBUR COUNTER);195000;A002011027;C002041035
06/04/2020 14:42:09;CAB TMA (BCA VA DR TASIKMALAYA CABANG);870000;A002011027;C002041030
06/04/2020 14:44:53;CAB BSI (BCA VA DR BEKASI CABANG);209000;A002011027;C002041035
06/04/2020 14:51:28;CAB BSI (BCA VA DR BEKASI CABANG);194000;A002011027;C002041035
06/04/2020 15:01:51;CAB TAN (BCA VA DR PONDOK AREN AGEN);5340354;A002011027;C001041021
06/04/2020 15:06:30;CAB TAN (BCA VA DR PONDOK AREN AGEN);540155;A002011027;C001041021
06/04/2020 15:07:22;CAB XOJ (BCA VA DR SIDOARJO CABANG);2995000;A002011027;C002041049
06/04/2020 15:08:47;CAB JOG (BCA VA DR PINARAK AGEN);515240;A002011027;C001041018
06/04/2020 15:10:23;CAB TAN (BCA VA DR PONDOK AREN AGEN);4861000;A002011027;C001041021
06/04/2020 15:17:26;CAB BDO (BCA VA DR BANDUNG COUNTER);288000;A002011027;C001041012
06/04/2020 15:27:33;CAB DPS (BCA VA DR DENPASAR CABANG);1216000;A002011027;C001041017
06/04/2020 15:29:17;CAB MES (BCA VA DR KATAMSO AGEN);340500;A002011027;C002041038
06/04/2020 15:29:18;A. PDD (BCA VA DR PURWODADI AGEN);975000;A002011027;C002042041
06/04/2020 15:30:35;CAB BDO (BCA VA DR BANDUNG COUNTER);29000;A002011027;C001041012
06/04/2020 15:41:37;CAB TMA (BCA VA DR TASIKMALAYA CABANG);48000;A002011027;C002041030
06/04/2020 15:45:06;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);672000;A002011027;C001041021
06/04/2020 15:48:33;CAB SUB (BCA VA DR PANDEGILING COUNTER);159000;A002011027;C001041016
06/04/2020 15:48:53;CAB MOK (BCA VA DR MOJOKERTO CABANG);60000;A002011027;C002041051
06/04/2020 15:59:36;CAB DPS (BCA VA DR DENPASAR CABANG);380000;A002011027;C001041017
06/04/2020 16:05:42;CAB TAN (BCA VA DR TANGERANG CABANG);273000;A002011027;C001041021
06/04/2020 16:16:45;CAB JKT (BCA VA DR PETA SELATAN COUNTER);65550;A002011027;C001041011
06/04/2020 16:25:39;CAB BSI (BCA VA DR CIKARANG COUNTER);70000;A002011027;C002041035
06/04/2020 16:27:47;CAB TAN (BCA VA DR TANGERANG COUNTER);195000;A002011027;C001041021
06/04/2020 16:38:05;CAB PKL (BCA VA DR PEKALONGAN CABANG);32000;A002011027;C001041026
06/04/2020 16:39:39;CAB MLG (BCA VA DR MALANG GUDANG);1716000;A002011027;C001041015
06/04/2020 16:45:31;CAB BDO (BCA VA DR BANDUNG COUNTER);195000;A002011027;C001041012
06/04/2020 16:50:26;CAB SRG (BCA VA DR SEMARANG CABANG);195000;A002011027;C001041014
06/04/2020 17:04:31;CAB SST (BCA VA DR SALATIGA CABANG);862000;A002011027;C001041019
06/04/2020 17:05:23;CAB PKL (BCA VA DR PEKALONGAN CABANG);225000;A002011027;C001041026
06/04/2020 17:08:09;CAB BDO (BCA VA DR DAKOTA BANDUNG);48000;A002011027;C001041012
06/04/2020 17:11:29;CAB XOJ (BCA VA DR COUNTER LEBO);48000;A002011027;C002041049
06/04/2020 17:22:56;CAB XOJ (BCA VA DR SIDOARJO CABANG);716100;A002011027;C002041049
06/04/2020 17:24:17;CAB CJR (BCA VA DR CIANJUR CABANG);2060000;A002011027;C002041043
06/04/2020 17:30:04;CAB TAN (BCA VA DR TANGERANG CABANG);3100000;A002011027;C001041021
06/04/2020 17:30:22;CAB PWL (BCA VA DR PURWOKERTO CABANG);148000;A002011027;C001041024
06/04/2020 17:32:34;CAB BSI (BCA VA DR KOTA WISATA AGEN);121900;A002011027;C002041035
06/04/2020 17:33:29;CAB BSI (BCA VA DR KOTA WISATA AGEN);532000;A002011027;C002041035
06/04/2020 17:35:07;CAB BSI (BCA VA DR KOTA WISATA AGEN);1044800;A002011027;C002041035
06/04/2020 17:37:06;CAB BDO (BCA VA DR DAKOTA BANDUNG);9695629;A002011027;C001041012
06/04/2020 17:47:10;CAB JKT (BCA VA DR BINTARO ASPERINDO AGEN);387687;A002011027;C001041011
06/04/2020 17:53:11;CAB SUB (BCA VA DR PCI COUNTER);3450000;A002011027;C001041016
06/04/2020 17:59:01;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);1837000;A002011027;C001041012
06/04/2020 18:08:30;CAB CJR (BCA VA DR CIANJUR CABANG);245000;A002011027;C002041043
06/04/2020 18:14:24;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);663200;A002011027;C001041018
06/04/2020 18:16:55;CAB SST (BCA VA DR SALATIGA CABANG);44000;A002011027;C001041019
06/04/2020 18:20:03;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);10824000;A002011027;C001041021
06/04/2020 18:21:40;CAB BSI (BCA VA DR CIKARANG COUNTER);143000;A002011027;C002041035
06/04/2020 18:33:56;CAB BJN (BCA VA DR BOJONEGORO CABANG);3683500;A002011027;C002041054
06/04/2020 18:51:43;CAB MLG (BCA VA DR MALANG CABANG);673100;A002011027;C001041015
06/04/2020 19:12:47;CAB BSI (BCA VA DR HANKAM AGEN);1932000;A002011027;C002041035
06/04/2020 20:19:55;CAB MLG (BCA VA DR MALANG GUDANG);426650;A002011027;C001041015
