Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/01/2020 16:31:30;CAB TAN (BCA VA DR CIKUPA COUNTER);60000;A002011027;C001041011
04/01/2020 16:37:27;A. PDD (BCA VA DR PURWODADI AGEN);518000;A002011027;C002041030
04/01/2020 16:44:45;CAB SUB (BCA VA DR SIDOTOPO COUNTER);491600;A002011027;C002041035
04/01/2020 16:45:05;CAB JKT (BCA VA DR LENTENG AGUNG AGEN);539000;A002011027;C001041021
04/01/2020 16:47:50;CAB BDO (BCA VA DR PASAR BARU AGEN);117000;A002011027;C001041012
04/01/2020 16:50:51;CAB BSI (BCA VA DR CIGANJUR AGEN);75000;A002011027;C002041043
04/01/2020 16:53:18;CAB BSI (BCA VA DR CIKARANG COUNTER);816075;A002011027;C001041011
04/01/2020 16:55:33;CAB BSI (BCA VA DR HANKAM AGEN);787800;A002011027;C002041053
04/01/2020 16:58:53;CAB JKT (BCA VA DR PS.PAGI/COUNTER);800000;A002011027;C001041012
04/01/2020 16:59:16;CAB BSI (BCA VA DR CIBUBUR COUNTER);43000;A002011027;C001041012
04/01/2020 17:07:03;CAB PKU (BCA VA DR PEKANBARU CABANG);144000;A002011027;C001041021
04/01/2020 17:07:10;CAB JKT (BCA VA DR DAKOTA JAKARTA);168800;A002011027;C002041035
04/01/2020 17:10:20;CAB DJB (BCA VA DR JAMBI CABANG);127000;A002011027;C001041021
04/01/2020 17:13:33;CAB SUB (BCA VA DR SULAIMAN AGEN);1414200;A002011027;C002042074
04/01/2020 17:17:01;CAB TAN (BCA VA DR PONDOK AREN AGEN);600000;A002011027;C001041019
04/01/2020 17:33:19;CAB CBN (BCA VA DR TEGAL GUBUK AGEN);1812000;A002011027;C002041054
04/01/2020 17:38:29;CAB TAN (BCA VA DR CILEDUG AGEN);893000;A002011027;C001041012
04/01/2020 17:45:14;CAB BSI (BCA VA DR BEKASI CABANG);145000;A002011027;C001041016
04/01/2020 18:07:25;CAB TAN (BCA VA DR TANGERANG COUNTER);123600;A002011027;C002041039
04/01/2020 18:10:43;CAB TAN (BCA VA DR TANGERANG COUNTER);3450000;A002011027;C001041016
04/01/2020 18:12:11;CAB BDO (BCA VA DR BANDUNG COUNTER);700000;A002011027;C002041059
04/01/2020 18:15:37;CAB TAN (BCA VA DR PONDOK AREN AGEN);896680;A002011027;C001041014
04/01/2020 18:25:31;CAB XOJ (BCA VA DR BAMBE AGEN);234300;A002011027;C002042072
04/01/2020 18:27:38;CAB BRG (BCA VA DR BOGOR CABANG);32000;A002011027;C002041030
04/01/2020 19:12:08;CAB TAN (BCA VA DR CIPONDOH AGEN);2964879;A002011027;C001041015
04/01/2020 19:19:10;CAB KII (BCA VA DR BLITAR AGEN);405350;A002011027;C001041016
04/01/2020 19:25:41;A. CEU (BCA VA DR BLORA AGEN);1796217;A002011027;C001041011
04/01/2020 19:37:28;CAB KWS (BCA VA DR KUDUS COUNTER);447348;A002011027;C001041021
04/01/2020 19:37:45;CAB KWS (BCA VA DR KUDUS COUNTER);60000;A002011027;C001041012
04/01/2020 20:55:47;CAB LGD (BCA VA DR LEGUNDI GROUP);1868000;A002011027;C002041035
