Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/01/2020 17:17;CAB SST (BCA VA DR SALATIGA CABANG);600000;A002011027;C001041019
04/01/2020 17:33;CAB BJN (BCA VA DR BOJONEGORO CABANG);1812000;A002011027;C002041054
04/01/2020 17:38;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);893000;A002011027;C001041012
04/01/2020 17:45;CAB SUB (BCA VA DR PANDEGILING COUNTER);145000;A002011027;C001041016
04/01/2020 18:07;CAB PDG (BCA VA DR PADANG CABANG);123600;A002011027;C002041039
04/01/2020 18:10;CAB SUB (BCA VA DR PCI COUNTER);3450000;A002011027;C001041016
04/01/2020 18:12;CAB PNK (BCA VA DR PONTIANAK CABANG);700000;A002011027;C002041059
04/01/2020 18:15;CAB SRG (BCA VA DR MAJAPAHIT AGEN);896680;A002011027;C001041014
04/01/2020 18:25;A. KBB (BCA VA DR KOTA BUMI AGEN);234300;A002011027;C002042072
04/01/2020 18:27;CAB TMA (BCA VA DR TASIKMALAYA CABANG);32000;A002011027;C002041030
04/01/2020 19:12;CAB MLG (BCA VA DR GADANG AGEN);2964879;A002011027;C001041015
04/01/2020 19:19;CAB SUB (BCA VA DR SURABAYA CABANG);405350;A002011027;C001041016
04/01/2020 19:25;CAB JKT (BCA VA DR SRENGSENG AGEN);1796217;A002011027;C001041011
04/01/2020 19:37;CAB TAN (BCA VA DR TANGERANG CABANG);447348;A002011027;C001041021
04/01/2020 19:37;CAB BDO (BCA VA DR BANDUNG COUNTER);60000;A002011027;C001041012
04/01/2020 20:55;CAB BSI (BCA VA DR KOTA WISATA AGEN);1868000;A002011027;C002041035
