Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/03/2020 16:38:10;CAB SKM (BCA VA DR SUKABUMI CABANG);2360000;A002011027;C001041023
04/03/2020 16:40:56;CAB BSI (BCA VA DR BEKASI CABANG);565000;A002011027;C002041035
04/03/2020 16:41:35;CAB BSI (BCA VA DR BEKASI CABANG);357000;A002011027;C002041035
04/03/2020 17:01:33;CAB BRG (BCA VA DR BOGOR CABANG);49000;A002011027;C001041020
04/03/2020 17:09:37;CAB BJN (BCA VA DR BOJONEGORO CABANG);2567000;A002011027;C002041054
04/03/2020 17:09:50;CAB BSI (BCA VA DR HANKAM AGEN);70000;A002011027;C002041035
04/03/2020 17:14:01;CAB JKT (BCA VA DR RAWA BUAYA AGEN);5912500;A002011027;C001041011
04/03/2020 17:17:34;CAB JKT (BCA VA DR JELAMBAR CONTER);192000;A002011027;C001041011
04/03/2020 17:32:45;CAB JKT (BCA VA DR DAKOTA JAKARTA);6650000;A002011027;C001041011
04/03/2020 17:37:18;CAB BDO (BCA VA DR BANDUNG COUNTER);28000;A002011027;C001041012
04/03/2020 17:43:32;CAB SUB (BCA VA DR PCI COUNTER);2350000;A002011027;C001041016
04/03/2020 17:49:24;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);7397000;A002011027;C001041012
04/03/2020 17:52:23;CAB BDO (BCA VA DR BANDUNG COUNTER);180000;A002011027;C001041012
04/03/2020 17:56:12;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);16817700;A002011027;C001041021
04/03/2020 18:06:32;CAB SST (BCA VA DR SALATIGA CABANG);603000;A002011027;C001041019
04/03/2020 18:27:23;CAB SUB (BCA VA DR SURABAYA CABANG);35000;A002011027;C001041016
04/03/2020 18:37:18;CAB PNK (BCA VA DR PONTIANAK CABANG);137000;A002011027;C002041059
04/03/2020 18:37:26;CAB BDO (BCA VA DR BANDUNG COUNTER);45000;A002011027;C001041012
04/03/2020 18:37:33;CAB TAN (BCA VA DR TANGERANG COUNTER);878750;A002011027;C001041021
04/03/2020 18:38:13;A. SOC (BCA VA DR SOLO AGEN);150000000;A002011027;C002042014
04/03/2020 19:12:19;CAB BSI (BCA VA DR CIKARANG COUNTER);4184000;A002011027;C002041035
04/03/2020 20:16:29;CAB JKT (BCA VA DR SRENGSENG AGEN);1416816;A002011027;C001041011
