Tgl & Wkt;KETERANGAN;NOMINAL;Debit;Kredit
04/20/2020 11:45:37;CAB BSI (BCA VA DR SETU AGEN);3673250;A002011027;C002041035
04/20/2020 11:45:43;CAB CBN (BCA VA DR CIREBON CABANG);18021038;A002011027;C001041013
04/20/2020 11:46:41;CAB TAN (BCA VA DR TANAH TINGGI AGEN);2925625;A002011027;C001041021
04/20/2020 11:46:58;CAB JKT (BCA VA DR LUBANG BUAYA AGEN);350261;A002011027;C001041011
04/20/2020 11:47:58;CAB SUB (BCA VA DR SULAIMAN AGEN);2631900;A002011027;C001041016
04/20/2020 11:49:48;CAB SUB (BCA VA DR PCI COUNTER);3200000;A002011027;C001041016
04/20/2020 11:49:57;CAB TAN (BCA VA DR PONDOK AREN AGEN);8194230;A002011027;C001041021
04/20/2020 11:50:09;CAB SUB (BCA VA DR PANDEGILING COUNTER);423000;A002011027;C001041016
04/20/2020 11:50:20;CAB TAN (BCA VA DR TANGERANG COUNTER);249300;A002011027;C001041021
04/20/2020 11:50:30;CAB BSI (BCA VA DR CILEUNGSI AGEN);921600;A002011027;C002041035
04/20/2020 11:51:41;CAB TGE (BCA VA DR TEGAL CABANG);5880000;A002011027;C001041031
04/20/2020 11:52:21;CAB TGE (BCA VA DR SLAWI COUNTER);266000;A002011027;C001041031
04/20/2020 11:52:32;CAB SST (BCA VA DR SALATIGA CABANG);10385000;A002011027;C001041019
04/20/2020 11:52:46;CAB TAN (BCA VA DR PONDOK AREN AGEN);2443732;A002011027;C001041021
04/20/2020 11:53:45;CAB BSI (BCA VA DR BINTARA AGEN);3721150;A002011027;C002041035
04/20/2020 11:54:30;CAB WNB (BCA VA DR WONOSOBO CABANG);4887000;A002011027;C002041033
04/20/2020 11:55:14;CAB BSI (BCA VA DR HARAPAN JAYA AGEN);2863500;A002011027;C002041035
04/20/2020 11:55:14;CAB TKG (BCA VA DR LAMPUNG CABANG);3716000;A002011027;C002041034
04/20/2020 11:55:19;CAB JKT (BCA VA DR DAKOTA JAKARTA);49605000;A002011027;C001041011
04/20/2020 11:56:30;CAB SUB (BCA VA DR TOEASEY AGEN);267610;A002011027;C001041016
04/20/2020 11:57:17;CAB SUB (BCA VA DR TOEASEY AGEN);3525407;A002011027;C001041016
04/20/2020 11:58:22;CAB KII (BCA VA DR BLITAR AGEN);4349575;A002011027;C001041033
04/20/2020 11:58:54;CAB PWL (BCA VA DR CILACAP COUNTER);1191000;A002011027;C001041024
04/20/2020 12:00:14;CAB PSM (BCA VA DR PASURUAN CABANG);4866000;A002011027;C001041028
04/20/2020 12:00:30;CAB JKT (BCA VA DR PS.PAGI/COUNTER);6579000;A002011027;C001041011
04/20/2020 12:01:02;CAB BDO (BCA VA DR RANCA EKEK AGEN);2941100;A002011027;C001041012
04/20/2020 12:01:24;CAB PSM (BCA VA DR PASURUAN COUNTER);535000;A002011027;C001041028
04/20/2020 12:03:22;CAB BSI (BCA VA DR BETOS AGEN);786000;A002011027;C002041035
04/20/2020 12:03:51;CAB SRG (BCA VA DR MAJAPAHIT AGEN);229240;A002011027;C001041014
04/20/2020 12:05:59;CAB JOG (BCA VA DR SUPENO AGEN);316200;A002011027;C001041018
04/20/2020 12:06:44;CAB TAN (BCA VA DR PAMULANG AGEN);6808153;A002011027;C001041021
04/20/2020 12:07:46;CAB XOJ (BCA VA DR COUNTER DRIYOREJO);3078000;A002011027;C002041049
04/20/2020 12:08:26;CAB LGD (BCA VA DR LEGUNDI GROUP);109000;A002011027;C002041056
04/20/2020 12:09:09;CAB TAN (BCA VA DR PAMULANG AGEN);7504431;A002011027;C001041021
04/20/2020 12:12:03;CAB PWL (BCA VA DR PURWOKERTO CABANG);10760000;A002011027;C001041024
04/20/2020 12:12:15;CAB KWS (BCA VA DR LUKMONOHADI AGEN);1082700;A002011027;C001041025
04/20/2020 12:12:43;CAB XOJ (BCA VA DR COUNTER LEBO);3522650;A002011027;C002041049
04/20/2020 12:12:54;CAB SUB (BCA VA DR PANDEGILING COUNTER);33000;A002011027;C001041016
04/20/2020 12:13:20;CAB MES (BCA VA DR TOPEX RING ROAD AGEN);2000000;A002011027;C002041038
04/20/2020 12:16:05;CAB MLG (BCA VA DR MALANG CABANG);300000;A002011027;C001041015
04/20/2020 12:19:30;CAB SRG (BCA VA DR SEMARANG CABANG);2500000;A002011027;C001041014
04/20/2020 12:21:08;CAB BSI (BCA VA DR HANKAM AGEN);29000;A002011027;C002041035
04/20/2020 12:27:37;CAB LHT (BCA VA DR LAHAT CABANG);156000;A002011027;C002041064
04/20/2020 12:30:12;CAB TAN (BCA VA DR TANGERANG COUNTER);2852000;A002011027;C001041021
04/20/2020 12:31:16;CAB MGL (BCA VA DR MAGELANG CABANG);5045000;A002011027;C001041032
04/20/2020 12:31:34;CAB PKL (BCA VA DR COMAL AGEN);323025;A002011027;C001041026
04/20/2020 12:32:57;CAB TAN (BCA VA DR TANGERANG COUNTER);8627000;A002011027;C001041021
04/20/2020 12:34:49;CAB GRT (BCA VA DR GARUT CABANG);6417000;A002011027;C002041047
04/20/2020 12:36:07;CAB PKL (BCA VA DR PEKALONGAN AGEN);9953875;A002011027;C001041026
04/20/2020 12:36:57;CAB TAN (BCA VA DR TANGERANG CABANG);181000;A002011027;C001041021
04/20/2020 12:41:35;CAB SUB (BCA VA DR PCI COUNTER);189000;A002011027;C001041016
04/20/2020 12:44:51;CAB JKT (BCA VA DR KETAPANG AGEN);2584935;A002011027;C001041011
04/20/2020 12:46:44;CAB TAN (BCA VA DR TANGERANG CABANG);3479600;A002011027;C001041021
04/20/2020 12:49:03;CAB MGL (BCA VA DR MUNGKID AGEN);823050;A002011027;C001041032
04/20/2020 12:51:32;CAB BWW (BCA VA DR BANYUWANGI CABANG);1444000;A002011027;C002041029
04/20/2020 12:52:48;CAB JBE (BCA VA DR JEMBER CABANG);11052000;A002011027;C001041027
04/20/2020 13:01:13;CAB XOJ (BCA VA DR SIDOARJO CABANG);606800;A002011027;C002041049
04/20/2020 13:02:00;CAB SUB (BCA VA DR SURABAYA CABANG);501371;A002011027;C001041016
04/20/2020 13:02:29;CAB SRG (BCA VA DR SEMARANG CABANG);6644929;A002011027;C001041014
04/20/2020 13:04:41;CAB BWW (BCA VA DR GENTENG AGEN);2367960;A002011027;C002041029
04/20/2020 13:05:46;CAB SEG (BCA VA DR SERANG CABANG);3169200;A002011027;C002041042
04/20/2020 13:10:49;CAB JOG (BCA VA DR PINARAK AGEN);30225;A002011027;C001041018
04/20/2020 13:11:29;CAB MOK (BCA VA DR MOJOKERTO AGEN I);1155500;A002011027;C002041051
04/20/2020 13:13:13;CAB MOK (BCA VA DR MOJOKERTO CABANG);19770000;A002011027;C002041051
04/20/2020 13:15:43;CAB MES (BCA VA DR MEDAN CABANG);4587842;A002011027;C002041038
04/20/2020 13:17:03;CAB TAN (BCA VA DR CILEDUG AGEN);37200;A002011027;C001041021
04/20/2020 13:18:23;CAB TAN (BCA VA DR CILEDUG AGEN);271300;A002011027;C001041021
04/20/2020 13:18:34;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);11860200;A002011027;C001041018
04/20/2020 13:18:34;CAB PLM (BCA VA DR PALEMBANG CABANG);133300;A002011027;C001041036
04/20/2020 13:22:12;CAB BSI (BCA VA DR HANKAM AGEN);104000;A002011027;C002041035
04/20/2020 13:22:46;CAB MES (BCA VA DR BINJAI COUNTER);165000;A002011027;C002041038
04/20/2020 13:23:30;CAB BSI (BCA VA DR DEPOK COUNTER);87000;A002011027;C002041035
04/20/2020 13:24:02;CAB MES (BCA VA DR AMPLAS MEDAN COUNTER);126000;A002011027;C002041038
04/20/2020 13:24:48;CAB BSI (BCA VA DR JONGGOL AGEN);101000;A002011027;C002041035
04/20/2020 13:26:44;CAB JOG (BCA VA DR PINARAK AGEN);117413;A002011027;C001041018
04/20/2020 13:32:09;CAB XOJ (BCA VA DR KLUDAN AGEN);3306150;A002011027;C002041049
04/20/2020 13:40:27;CAB TMA (BCA VA DR TASIKMALAYA CABANG);98000;A002011027;C002041030
04/20/2020 13:41:10;CAB JKT (BCA VA DR CONDET AGEN);5561200;A002011027;C001041011
04/20/2020 13:42:50;CAB SUB (BCA VA DR KEDUNG COWEK I);133068;A002011027;C001041016
04/20/2020 13:43:42;CAB SUB (BCA VA DR SURABAYA CABANG);15144300;A002011027;C001041016
04/20/2020 13:44:14;CAB SUB (BCA VA DR PCI COUNTER);55000;A002011027;C001041016
04/20/2020 13:47:22;CAB MGL (BCA VA DR SECANG AGEN);1236125;A002011027;C001041032
04/20/2020 13:51:31;CAB MLG (BCA VA DR MALANG GUDANG);503000;A002011027;C001041015
04/20/2020 13:51:59;CAB MLG (BCA VA DR MALANG GUDANG);62000;A002011027;C001041015
04/20/2020 13:52:15;CAB BSI (BCA VA DR CIBUBUR COUNTER);476000;A002011027;C002041035
04/20/2020 13:56:15;CAB BDO (BCA VA DR DAKOTA BANDUNG);114000;A002011027;C001041012
04/20/2020 13:57:34;CAB BDO (BCA VA DR BANDUNG COUNTER);228000;A002011027;C001041012
04/20/2020 14:02:05;CAB BSI (BCA VA DR ELLI SUKMAJAYA AGEN);1100000;A002011027;C002041035
04/20/2020 14:05:47;CAB BSI (BCA VA DR DEPOK COUNTER);120000;A002011027;C002041035
04/20/2020 14:08:01;CAB CJR (BCA VA DR CIANJUR CABANG);4668000;A002011027;C002041043
04/20/2020 14:11:36;CAB SUB (BCA VA DR SIDOTOPO COUNTER);124000;A002011027;C001041016
04/20/2020 14:18:50;CAB TAN (BCA VA DR CIPONDOH AGEN);1322000;A002011027;C001041021
04/20/2020 14:19:06;CAB MES (BCA VA DR BINJAI COUNTER);70000;A002011027;C002041038
04/20/2020 14:22:53;CAB CJR (BCA VA DR CIANJUR CABANG);256000;A002011027;C002041043
04/20/2020 14:30:16;CAB TAN (BCA VA DR TEGAL ROTAN AGEN);1533725;A002011027;C001041021
04/20/2020 14:36:43;CAB BSI (BCA VA DR JONGGOL AGEN);657000;A002011027;C002041035
04/20/2020 14:40:00;CAB BSI (BCA VA DR CIBUBUR COUNTER);573000;A002011027;C002041035
04/20/2020 14:48:36;CAB SUB (BCA VA DR WIYUNG AGEN);12849682;A002011027;C001041016
04/20/2020 14:51:00;CAB BDO (BCA VA DR BANDUNG COUNTER);530000;A002011027;C001041012
04/20/2020 14:53:17;CAB BRG (BCA VA DR BOGOR CABANG);294000;A002011027;C001041020
04/20/2020 14:54:47;CAB MLG (BCA VA DR MALANG CABANG);211600;A002011027;C001041015
04/20/2020 14:55:37;CAB SUB (BCA VA DR PANDEGILING COUNTER);563000;A002011027;C001041016
04/20/2020 14:57:36;CAB JKT (BCA VA DR PETA SELATAN COUNTER);141900;A002011027;C001041011
04/20/2020 15:00:27;CAB MES (BCA VA DR MEDAN CABANG);31124278;A002011027;C002041038
04/20/2020 15:02:51;CAB XOJ (BCA VA DR SIDOARJO CABANG);310800;A002011027;C002041049
04/20/2020 15:03:27;CAB XOJ (BCA VA DR SIDOARJO CABANG);173000;A002011027;C002041049
04/20/2020 15:03:29;CAB MES (BCA VA DR MEDAN CABANG);58300;A002011027;C002041038
04/20/2020 15:03:32;CAB PDG (BCA VA DR PADANG CABANG);397800;A002011027;C002041039
04/20/2020 15:03:51;CAB XOJ (BCA VA DR SIDOARJO CABANG);434000;A002011027;C002041049
04/20/2020 15:08:37;CAB JKT (BCA VA DR LODAN AGEN);3503233;A002011027;C001041011
04/20/2020 15:14:36;CAB BSI (BCA VA DR CIBUBUR COUNTER);258000;A002011027;C002041035
04/20/2020 15:18:25;CAB BSI (BCA VA DR PEJATEN AGEN);258750;A002011027;C002041035
04/20/2020 15:20:17;CAB SUB (BCA VA DR PANDEGILING COUNTER);635000;A002011027;C001041016
04/20/2020 15:25:32;CAB SUB (BCA VA DR PANDEGILING COUNTER);225000;A002011027;C001041016
04/20/2020 15:28:10;CAB BSI (BCA VA DR CIKARANG COUNTER);204000;A002011027;C002041035
04/20/2020 15:38:20;CAB JKT (BCA VA DR PETA SELATAN COUNTER);99000;A002011027;C001041011
04/20/2020 15:42:23;CAB SUB (BCA VA DR DEMAK COUNTER);139200;A002011027;C001041016
04/20/2020 15:42:48;CAB BSI (BCA VA DR BEKASI CABANG);246000;A002011027;C002041035
04/20/2020 15:44:33;CAB BSI (BCA VA DR BEKASI CABANG);91000;A002011027;C002041035
04/20/2020 15:45:09;CAB KXT (BCA VA DR KLATEN CABANG);173000;A002011027;C002041036
04/20/2020 15:45:49;CAB SKM (BCA VA DR SUKABUMI CABANG);219000;A002011027;C001041023
04/20/2020 15:48:11;CAB SEG (BCA VA DR SERANG COUNTER);11044000;A002011027;C002041042
04/20/2020 15:51:42;CAB TAN (BCA VA DR BIZLINK CITRA RAYA COUNTER);130000;A002011027;C001041021
04/20/2020 15:53:27;CAB SUB (BCA VA DR PANDEGILING COUNTER);194000;A002011027;C001041016
04/20/2020 15:53:32;CAB MES (BCA VA DR KATAMSO AGEN);2261800;A002011027;C002041038
04/20/2020 15:55:01;CAB BSI (BCA VA DR DEPOK COUNTER);42000;A002011027;C002041035
04/20/2020 15:55:02;CAB XOJ (BCA VA DR SIDOARJO CABANG);160000;A002011027;C002041049
04/20/2020 15:55:25;CAB TMA (BCA VA DR TASIKMALAYA CABANG);300000;A002011027;C002041030
04/20/2020 15:56:57;CAB XOJ (BCA VA DR COUNTER LEBO);230620;A002011027;C002041049
04/20/2020 16:03:01;CAB XOJ (BCA VA DR SIDOARJO CABANG);203000;A002011027;C002041049
04/20/2020 16:12:09;CAB JKT (BCA VA DR CENGKARENG AGEN);5459100;A002011027;C001041011
04/20/2020 16:26:50;CAB SUB (BCA VA DR DEMAK COUNTER);990000;A002011027;C001041016
04/20/2020 16:29:08;CAB SEG (BCA VA DR PANDEGLANG COUNTER);226000;A002011027;C002041042
04/20/2020 16:33:27;CAB TAN (BCA VA DR TANGERANG COUNTER);117450;A002011027;C001041021
04/20/2020 16:39:58;CAB DJB (BCA VA DR MUARO BUNGO COUNTER);107000;A002011027;C002041032
04/20/2020 16:41:23;CAB DJB (BCA VA DR MUARO BUNGO COUNTER);270300;A002011027;C002041032
04/20/2020 16:41:26;CAB JKT (BCA VA DR JELAMBAR CONTER);287000;A002011027;C001041011
04/20/2020 16:45:33;CAB SUB (BCA VA DR PANDEGILING COUNTER);63000;A002011027;C001041016
04/20/2020 16:46:14;CAB SUB (BCA VA DR PANDEGILING COUNTER);157000;A002011027;C001041016
04/20/2020 16:46:37;CAB SUB (BCA VA DR SURABAYA CABANG);116000;A002011027;C001041016
04/20/2020 16:48:23;CAB SUB (BCA VA DR SIDOTOPO COUNTER);50000;A002011027;C001041016
04/20/2020 16:50:26;CAB SKM (BCA VA DR SUKABUMI CABANG);1498000;A002011027;C001041023
04/20/2020 16:51:22;CAB TAN (BCA VA DR TANGERANG COUNTER);281450;A002011027;C001041021
04/20/2020 16:54:06;CAB JKT (BCA VA DR PETA SELATAN COUNTER);135000;A002011027;C001041011
04/20/2020 16:55:46;CAB BSI (BCA VA DR CIKARANG COUNTER);168000;A002011027;C002041035
04/20/2020 16:56:39;CAB CJR (BCA VA DR CIANJUR CABANG);320000;A002011027;C002041043
04/20/2020 17:04:24;CAB JKT (BCA VA DR BINTARO ASPERINDO AGEN);434804;A002011027;C001041011
04/20/2020 17:08:34;CAB BSI (BCA VA DR BEKASI CABANG);2496000;A002011027;C002041035
04/20/2020 17:17:00;CAB JBG (BCA VA DR JOMBANG CABANG);3955950;A002011027;C001041022
04/20/2020 17:17:10;CAB JKT (BCA VA DR RAWA BUAYA AGEN);4048925;A002011027;C001041011
04/20/2020 17:22:33;CAB MLG (BCA VA DR MALANG CABANG);240000;A002011027;C001041015
04/20/2020 17:23:30;CAB SUB (BCA VA DR PANDEGILING COUNTER);278000;A002011027;C001041016
04/20/2020 17:32:29;CAB TMA (BCA VA DR TASIKMALAYA CABANG);18317000;A002011027;C002041030
04/20/2020 17:35:17;CAB CJR (BCA VA DR CIANJUR CABANG);3170000;A002011027;C002041043
04/20/2020 17:37:25;CAB JOG (BCA VA DR DAKOTA YOGYAKARTA);293000;A002011027;C001041018
04/20/2020 17:48:29;CAB PWL (BCA VA DR PURWOKERTO CABANG);60000;A002011027;C001041024
04/20/2020 17:51:14;CAB BDO (BCA VA DR PAMEUNTASAN AGEN);1419000;A002011027;C001041012
04/20/2020 17:51:48;CAB BJN (BCA VA DR BOJONEGORO CABANG);4562000;A002011027;C002041054
04/20/2020 17:55:09;CAB SUB (BCA VA DR SURABAYA CABANG);38000;A002011027;C001041016
04/20/2020 17:56:31;CAB MLG (BCA VA DR MALANG CABANG);1616500;A002011027;C001041015
04/20/2020 18:06:29;CAB SUB (BCA VA DR PCI COUNTER);3400000;A002011027;C001041016
04/20/2020 18:15:23;CAB TAN (BCA VA DR TANGERANG COUNTER);64000;A002011027;C001041021
04/20/2020 18:20:21;CAB MES (BCA VA DR AMPLAS MEDAN COUNTER);73000;A002011027;C002041038
04/20/2020 18:34:02;CAB MLG (BCA VA DR GADANG AGEN);3844892;A002011027;C001041015
04/20/2020 18:57:35;CAB BDO (BCA VA DR BANDUNG COUNTER);293000;A002011027;C001041012
04/20/2020 19:24:48;CAB TAN (BCA VA DR TANGERANG COUNTER);155000;A002011027;C001041021
04/20/2020 19:48:33;CAB BSI (BCA VA DR BULAK KAPAL AGEN);1617000;A002011027;C002041035
04/20/2020 19:52:10;CAB SUB (BCA VA DR SURABAYA CABANG);902000;A002011027;C001041016
04/20/2020 20:06:36;CAB MLG (BCA VA DR MALANG CABANG);553800;A002011027;C001041015
04/20/2020 20:15:15;A. MDN (BCA VA DR MADIUN AGEN);30200000;A002011027;C002042028
04/20/2020 20:30:02;CAB KRW (BCA VA DR TELUK JAMBE AGEN);1737000;A002011027;C002041061
04/20/2020 20:53:30;CAB PKL (BCA VA DR PEKALONGAN CABANG);125000;A002011027;C001041026
04/20/2020 20:59:23;CAB JBE (BCA VA DR JEMBER CABANG);38000;A002011027;C001041027
04/20/2020 21:02:19;A. BJY (BCA VA DR BANDAR JAYA AGEN);5136000;A002011027;C002042032
